Sender,Message,Date,Timestamp,Flirt_Label,Predicted_Flirt_Label,Predicted_Flirt,Hour,Media_Flag,Missed_Call_Flag
Anna,What is this 'hex' place you talk of? Explain!,2025-09-11,2025-09-11 01:58:00,0,0,Not Flirt,1,0,0
Anna,You lifted my hopes with the offer of money. I am in need. Especially when the end of the month approaches and it hurts my studying. Anyways have a gr8 weekend,2025-01-23,2025-01-23 07:06:00,0,0,Not Flirt,7,0,0
Anna,WHAT TIME U WRKIN?,2025-03-05,2025-03-05 09:36:00,0,0,Not Flirt,9,0,0
Anna,Ok. Me watching tv too.,2025-10-18,2025-10-18 00:16:00,0,0,Not Flirt,0,0,0
Anna,He says hi and to get your ass back to south tampa (preferably at a kegger),2025-07-05,2025-07-05 07:49:00,0,0,Not Flirt,7,0,0
Isaac,"If you don't, your prize will go to another customer. T&C at www.t-c.biz 18+ 150p/min Polo Ltd Suite 373 London W1J 6HL Please call back if busy ",2025-02-14,2025-02-14 14:04:00,0,0,Not Flirt,14,0,0
Anna,Just sent it. So what type of food do you like?,2025-12-29,2025-12-29 00:00:00,0,0,Not Flirt,0,0,0
Anna,"Evening * v good if somewhat event laden. Will fill you in, don't you worry ÂÃ_ Head * ok but throat * wrecked. See you at six then!",2025-04-07,2025-04-07 23:10:00,0,0,Not Flirt,23,0,0
Anna,Of course ! Don't tease me ... You know I simply must see ! *grins* ... Do keep me posted my prey ... *loving smile* *devouring kiss*,2025-01-02,2025-01-02 19:04:00,1,1,Flirt,19,0,0
Isaac,WIN a year supply of CDs 4 a store of ur choice worth Ã¥Â£500 & enter our Ã¥Â£100 Weekly draw txt MUSIC to 87066 Ts&Cs www.Ldew.com.subs16+1win150ppmx3,2025-12-04,2025-12-04 08:18:00,0,0,Not Flirt,8,0,0
Anna,"There're some people by mu, I'm at the table by lambda",2025-01-07,2025-01-07 09:06:00,0,0,Not Flirt,9,0,0
Isaac,Congrats! Nokia 3650 video camera phone is your Call 09066382422 Calls cost 150ppm Ave call 3mins vary from mobiles 16+ Close 300603 post BCM4284 Ldn WC1N3XX,2025-07-22,2025-07-22 02:59:00,0,0,Not Flirt,2,0,0
Anna,"Dear,shall mail tonite.busy in the street,shall update you tonite.things are looking ok.varunnathu edukkukayee raksha ollu.but a good one in real sense.",2025-12-29,2025-12-29 11:28:00,1,1,Flirt,11,0,0
Anna,Are you not around or just still asleep? :V,2025-07-31,2025-07-31 00:59:00,0,0,Not Flirt,0,0,0
Anna,"Good afternoon, my love! How goes that day ? I hope maybe you got some leads on a job. I think of you, boytoy and send you a passionate kiss from across the sea",2025-08-02,2025-08-02 12:45:00,1,1,Flirt,12,0,0
Anna,Play w computer? Aiyah i tok 2 u lor?,2025-05-22,2025-05-22 21:18:00,0,0,Not Flirt,21,0,0
Anna,The Xmas story is peace.. The Xmas msg is love.. The Xmas miracle is jesus.. Hav a blessed month ahead &amp; wish U Merry Xmas...,2025-02-16,2025-02-16 14:42:00,1,1,Flirt,14,0,0
Anna,There's no point hangin on to mr not right if he's not makin u happy,2025-07-29,2025-07-29 04:11:00,0,0,Not Flirt,4,0,0
Anna,Have you got Xmas radio times. If not i will get it now,2025-11-24,2025-11-24 13:11:00,0,0,Not Flirt,13,0,0
Isaac,Show ur colours! Euro 2004 2-4-1 Offer! Get an England Flag & 3Lions tone on ur phone! Click on the following service message for info!,2025-02-03,2025-02-03 13:19:00,0,0,Not Flirt,13,0,0
Anna,East coast,2025-11-18,2025-11-18 09:05:00,0,0,Not Flirt,9,0,0
Anna,I not at home now lei...,2025-06-01,2025-06-01 16:29:00,0,0,Not Flirt,16,0,0
Anna,They have a thread on the wishlist section of the forums where ppl post nitro requests. Start from the last page and collect from the bottom up.,2025-07-15,2025-07-15 20:49:00,0,0,Not Flirt,20,0,0
Anna,So when do you wanna gym harri,2025-03-02,2025-03-02 15:37:00,0,0,Not Flirt,15,0,0
Anna,Anyway seriously hit me up when you're back because otherwise I have to light up with armand and he always has shit and/or is vomiting,2025-08-16,2025-08-16 01:55:00,0,0,Not Flirt,1,0,0
Anna,"Come to mu, we're sorting out our narcotics situation",2025-03-08,2025-03-08 19:57:00,0,0,Not Flirt,19,0,0
Isaac,Your next amazing xxx PICSFREE1 video will be sent to you enjoy! If one vid is not enough for 2day text back the keyword PICSFREE1 to get the next video.,2025-04-10,2025-04-10 22:56:00,0,0,Not Flirt,22,0,0
Anna,Sun ah... Thk mayb can if dun have anythin on... Thk have to book e lesson... E pilates is at orchard mrt u noe hor...  ,2025-09-21,2025-09-21 11:32:00,0,0,Not Flirt,11,0,0
Anna,Ok,2025-01-19,2025-01-19 18:08:00,0,0,Not Flirt,18,0,0
Isaac,I don't know u and u don't know me. Send CHAT to 86688 now and let's find each other! Only 150p/Msg rcvd. HG/Suite342/2Lands/Row/W1J6HL LDN. 18 years or over.,2025-06-13,2025-06-13 09:43:00,0,0,Not Flirt,9,0,0
Anna,It's ÃÂ© only $140 ard...ÃÃ¤ rest all ard $180 at least...Which is ÃÂ© price 4 ÃÂ© 2 bedrm ($900),2025-08-06,2025-08-06 03:39:00,0,0,Not Flirt,3,0,0
Anna,What time is ur flight tmr?,2025-02-18,2025-02-18 11:30:00,0,0,Not Flirt,11,0,0
Anna,Y bishan lei... I tot Ã_ say lavender? ,2025-04-18,2025-04-18 19:41:00,0,0,Not Flirt,19,0,0
Anna,Going for dinner.msg you after.,2025-05-06,2025-05-06 14:19:00,0,0,Not Flirt,14,0,0
Anna,"Yeah, we can probably swing by once my roommate finishes up with his girl",2025-08-31,2025-08-31 08:00:00,0,0,Not Flirt,8,0,0
Anna,"Haha just kidding, papa needs drugs",2025-12-23,2025-12-23 12:09:00,0,0,Not Flirt,12,0,0
Anna,Yes when is the appt again?,2025-11-02,2025-11-02 06:49:00,0,0,Not Flirt,6,0,0
Anna,Ok no prob. Take ur time.,2025-03-11,2025-03-11 12:49:00,0,0,Not Flirt,12,0,0
Isaac,Hi if ur lookin 4 saucy daytime fun wiv busty married woman Am free all next week Chat now 2 sort time 09099726429 JANINExx CallsÃ¥Â£1/minMobsmoreLKPOBOX177HP51FL,2025-01-07,2025-01-07 22:56:00,0,0,Not Flirt,22,0,0
Anna,Yup i thk they r e teacher said that will make my face look longer. Darren ask me not 2 cut too short.,2025-01-20,2025-01-20 06:20:00,0,0,Not Flirt,6,0,0
Anna,SO IS TH GOWER MATE WHICH IS WHERE I AM!?! HOW R U MAN? ALL IS GOOD IN WALES ILL B BACK Ã¥ÃMORROW. C U THIS WK? WHO WAS THE MSG 4? Ã¥Ã RANDOM!,2025-08-06,2025-08-06 13:41:00,0,0,Not Flirt,13,0,0
Anna,Mm so you asked me not to call radio,2025-02-27,2025-02-27 07:35:00,0,0,Not Flirt,7,0,0
Anna,You will be in the place of that man,2025-03-26,2025-03-26 16:10:00,0,0,Not Flirt,16,0,0
Anna,"U so lousy, run already come back then half dead... Hee...",2025-11-06,2025-11-06 08:22:00,0,0,Not Flirt,8,0,0
Anna,This is hoping you enjoyed your game yesterday. Sorry i've not been in touch but pls know that you are fondly bein thot off. Have a great week. Abiola,2025-11-16,2025-11-16 00:16:00,0,0,Not Flirt,0,0,0
Anna,i dnt wnt to tlk wid u,2025-11-03,2025-11-03 07:11:00,0,0,Not Flirt,7,0,0
Anna,Great. Never been better. Each day gives even more reasons to thank God,2025-04-03,2025-04-03 20:04:00,0,0,Not Flirt,20,0,0
Anna,"I'm in solihull, | do you want anything?",2025-08-15,2025-08-15 07:28:00,0,0,Not Flirt,7,0,0
Anna,"Hurry up, I've been weed-deficient for like three days",2025-08-12,2025-08-12 01:27:00,0,0,Not Flirt,1,0,0
Anna,"Good afternon, my love. How are today? I hope your good and maybe have some interviews. I wake and miss you babe. A passionate kiss from across the sea",2025-03-09,2025-03-09 21:17:00,1,1,Flirt,21,0,0
Anna,We have to pick rayan macleran there.,2025-07-22,2025-07-22 04:35:00,0,0,Not Flirt,4,0,0
Anna,"So you think i should actually talk to him? Not call his boss in the morning? I went to this place last year and he told me where i could go and get my car fixed cheaper. He kept telling me today how much he hoped i would come back in, how he always regretted not getting my number, etc.",2025-07-11,2025-07-11 21:02:00,0,0,Not Flirt,21,0,0
Anna,Hi its Kate how is your evening? I hope i can see you tomorrow for a bit but i have to bloody babyjontet! Txt back if u can. :) xxx,2025-05-25,2025-05-25 19:14:00,1,1,Flirt,19,0,0
Anna,And you! Will expect you whenever you text! Hope all goes well tomo ,2025-10-02,2025-10-02 10:33:00,0,0,Not Flirt,10,0,0
Anna,In life when you face choices Just toss a coin not becoz its settle the question But while the coin in the air U will know what your heart is hoping for. Gudni8,2025-09-05,2025-09-05 10:32:00,0,0,Not Flirt,10,0,0
Anna,The hair cream has not been shipped.,2025-07-14,2025-07-14 13:47:00,0,0,Not Flirt,13,0,0
Anna,Can you do online transaction?,2025-09-22,2025-09-22 23:56:00,0,0,Not Flirt,23,0,0
Anna,Aight should I just plan to come up later tonight?,2025-10-06,2025-10-06 14:43:00,0,0,Not Flirt,14,0,0
Anna,I'm coming back on Thursday. Yay. Is it gonna be ok to get the money. Cheers. Oh yeah and how are you. Everything alright. Hows school. Or do you call it work now,2025-07-27,2025-07-27 01:50:00,0,0,Not Flirt,1,0,0
Anna,Congrats kano..whr s the treat maga?,2025-04-08,2025-04-08 22:41:00,0,0,Not Flirt,22,0,0
Anna,"Say this slowly.? GOD,I LOVE YOU &amp; I NEED YOU,CLEAN MY HEART WITH YOUR BLOOD.Send this to Ten special people &amp; u c miracle tomorrow, do it,pls,pls do it...",2025-10-04,2025-10-04 21:42:00,1,1,Flirt,21,0,0
Anna,You are gorgeous! keep those pix cumming :) thank you!,2025-09-20,2025-09-20 00:33:00,1,1,Flirt,0,0,0
Anna,Thats cool! Sometimes slow and gentle. Sonetimes rough and hard :),2025-12-25,2025-12-25 22:51:00,0,0,Not Flirt,22,0,0
Anna,Ranjith cal drpd Deeraj and deepak 5min hold,2025-02-24,2025-02-24 22:54:00,0,0,Not Flirt,22,0,0
Isaac,"To review and KEEP the fantastic Nokia N-Gage game deck with Club Nokia, go 2 www.cnupdates.com/newsletter. unsubscribe from alerts reply with the word OUT",2025-06-03,2025-06-03 05:28:00,1,1,Flirt,5,0,0
Anna,Just got outta class gonna go gym.,2025-12-04,2025-12-04 08:49:00,0,0,Not Flirt,8,0,0
Anna,Is there coming friday is leave for pongal?do you get any news from your work place.,2025-07-07,2025-07-07 23:37:00,0,0,Not Flirt,23,0,0
Anna,Hi Dear Call me its urgnt. I don't know whats your problem. You don't want to work or if you have any other problem at least tell me. Wating for your reply.,2025-12-11,2025-12-11 01:50:00,0,0,Not Flirt,1,0,0
Anna,"My friend just got here and says he's upping his order by a few grams (he's got $ &lt;#&gt; ), when can you get here?",2025-01-05,2025-01-05 21:08:00,0,0,Not Flirt,21,0,0
Anna,Is that on the telly? No its Brdget Jones!,2025-01-14,2025-01-14 03:48:00,0,0,Not Flirt,3,0,0
Anna,Yes.. now only saw your message..,2025-10-18,2025-10-18 14:50:00,0,0,Not Flirt,14,0,0
Isaac,You have 1 new voicemail. Please call 08719181513.,2025-05-12,2025-05-12 00:59:00,0,0,Not Flirt,0,0,0
Anna,It is only yesterday true true.,2025-07-10,2025-07-10 01:03:00,0,0,Not Flirt,1,0,0
Anna,"\Thinking of u ;) x\""""",2025-06-06,2025-06-06 09:56:00,0,0,Not Flirt,9,0,0
Anna,You made my day. Do have a great day too.,2025-05-30,2025-05-30 02:28:00,0,0,Not Flirt,2,0,0
Anna,Ok. C u then.,2025-12-09,2025-12-09 22:16:00,0,0,Not Flirt,22,0,0
Isaac,Don't b floppy... b snappy & happy! Only gay chat service with photo upload call 08718730666 (10p/min). 2 stop our texts call 08712460324,2025-02-04,2025-02-04 15:19:00,0,0,Not Flirt,15,0,0
Anna,THING R GOOD THANX GOT EXAMS IN MARCH IVE DONE NO REVISION? IS FRAN STILL WITH BOYF? IVE GOTTA INTERVIW 4 EXETER BIT WORRIED!x,2025-10-09,2025-10-09 22:26:00,0,0,Not Flirt,22,0,0
Isaac,BIG BROTHER ALERT! The computer has selected u for 10k cash or #150 voucher. Call 09064018838. NTT PO Box CRO1327 18+ BT Landline Cost 150ppm mobiles vary,2025-11-21,2025-11-21 18:16:00,0,0,Not Flirt,18,0,0
Anna,So your telling me I coulda been your real Valentine and I wasn't? U never pick me for NOTHING!!,2025-08-29,2025-08-29 01:40:00,0,0,Not Flirt,1,0,0
Isaac,GENT! We are trying to contact you. Last weekends draw shows that you won a Ã¥Â£1000 prize GUARANTEED. Call 09064012160. Claim Code K52. Valid 12hrs only. 150ppm,2025-05-25,2025-05-25 09:06:00,0,0,Not Flirt,9,0,0
Anna,U sure u can't take any sick time?,2025-02-28,2025-02-28 16:26:00,0,0,Not Flirt,16,0,0
Anna,Sorry that was my uncle. I.ll keep in touch,2025-09-07,2025-09-07 05:57:00,0,0,Not Flirt,5,0,0
Anna,How will I creep on you now? ;_;,2025-06-21,2025-06-21 06:55:00,0,0,Not Flirt,6,0,0
Anna,No no:)this is kallis home ground.amla home town is durban:),2025-02-24,2025-02-24 19:19:00,0,0,Not Flirt,19,0,0
Anna,Jus finish my lunch on my way home lor... I tot u dun wan 2 stay in sch today...,2025-05-12,2025-05-12 11:39:00,0,0,Not Flirt,11,0,0
Anna,Rofl. Its true to its name,2025-12-17,2025-12-17 23:28:00,0,0,Not Flirt,23,0,0
Anna,"Buzz! Hey, my Love ! I think of you and hope your day goes well. Did you sleep in ? I miss you babe. I long for the moment we are together again*loving smile*",2025-04-08,2025-04-08 02:39:00,1,1,Flirt,2,0,0
Anna,Where is that one day training:-),2025-03-07,2025-03-07 09:43:00,0,0,Not Flirt,9,0,0
Anna,"Can you tell Shola to please go to college of medicine and visit the academic department, tell the academic secretary what the current situation is and ask if she can transfer there. She should ask someone to check Sagamu for the same thing and lautech. Its vital she completes her medical education in Nigeria. Its less expensive much less expensive. Unless she will be getting citizen rates in new zealand.",2025-09-07,2025-09-07 00:38:00,0,0,Not Flirt,0,0,0
Anna,Haven't heard anything and he's not answering my texts so I'm guessing he flaked. That said the jb is fantastic,2025-03-15,2025-03-15 02:23:00,0,0,Not Flirt,2,0,0
Anna,"Edison has rightly said, \A fool can ask more questions than a wise man can answer\"" Now you know why all of us are speechless during ViVa.. GM",2025-12-02,2025-12-02 19:02:00,0,0,Not Flirt,19,0,0
Anna,Doing project w frens lor. ,2025-11-10,2025-11-10 13:49:00,0,0,Not Flirt,13,0,0
Anna,Captain is in our room:),2025-12-25,2025-12-25 23:51:00,0,0,Not Flirt,23,0,0
Isaac,"As a valued customer, I am pleased to advise you that following recent review of your Mob No. you are awarded with a Ã¥Â£1500 Bonus Prize, call 09066364589",2025-11-30,2025-11-30 02:55:00,0,0,Not Flirt,2,0,0
Isaac,"Eerie Nokia tones 4u, rply TONE TITLE to 8007 eg TONE DRACULA to 8007 Titles: GHOST, ADDAMSFA, MUNSTERS, EXORCIST, TWILIGHT www.getzed.co.uk POBox36504W45WQ 150p",2025-03-31,2025-03-31 05:25:00,0,0,Not Flirt,5,0,0
Anna,Its good to hear from you,2025-03-19,2025-03-19 16:42:00,0,0,Not Flirt,16,0,0
Anna,I'll probably be by tomorrow (or even later tonight if something's going on),2025-05-06,2025-05-06 06:46:00,0,0,Not Flirt,6,0,0
Anna,Ok thanx...,2025-06-21,2025-06-21 15:41:00,0,0,Not Flirt,15,0,0
Anna,"Ya ok, vikky vl c witin  &lt;#&gt; mins and il reply u..",2025-11-18,2025-11-18 05:43:00,0,0,Not Flirt,5,0,0
Anna,Ok.,2025-09-25,2025-09-25 19:32:00,0,0,Not Flirt,19,0,0
Anna,Hi da:)how is the todays class?,2025-08-24,2025-08-24 08:05:00,0,0,Not Flirt,8,0,0
Anna,Meet after lunch la...,2025-11-17,2025-11-17 15:27:00,0,0,Not Flirt,15,0,0
Anna,Ok set let u noe e details later...,2025-08-24,2025-08-24 20:48:00,0,0,Not Flirt,20,0,0
Anna,Ok ok take care. I can understand.,2025-05-19,2025-05-19 13:28:00,0,0,Not Flirt,13,0,0
Anna,But pls dont play in others life.,2025-05-31,2025-05-31 22:35:00,0,0,Not Flirt,22,0,0
Anna,Haven't eaten all day. I'm sitting here staring at this juicy pizza and I can't eat it. These meds are ruining my life.,2025-07-08,2025-07-08 20:57:00,0,0,Not Flirt,20,0,0
Anna,"yeah, that's what I was thinking",2025-02-02,2025-02-02 16:56:00,0,0,Not Flirt,16,0,0
Anna,"Haha, just what I was thinkin",2025-09-28,2025-09-28 19:30:00,0,0,Not Flirt,19,0,0
Anna,Hi this is yijue... It's regarding the 3230 textbook it's intro to algorithms second edition... I'm selling it for $50...,2025-08-27,2025-08-27 09:05:00,0,0,Not Flirt,9,0,0
Anna,"Sir, i am waiting for your call.",2025-09-24,2025-09-24 22:54:00,0,0,Not Flirt,22,0,0
Anna,Happy new year to u too!,2025-07-15,2025-07-15 01:03:00,0,0,Not Flirt,1,0,0
Anna,"hey, looks like I was wrong and one of the kappa guys numbers is still on my phone, if you want I can text him and see if he's around",2025-10-13,2025-10-13 20:28:00,0,0,Not Flirt,20,0,0
Anna,"Mmmmm ... It was sooooo good to wake to your words this morning, my Love!! Mmmm fuck ... I love you too, my Lion ... *devouring kiss from across the sea*",2025-12-13,2025-12-13 16:13:00,1,1,Flirt,16,0,0
Anna,No da. . Vijay going to talk in jaya tv,2025-07-28,2025-07-28 04:03:00,0,0,Not Flirt,4,0,0
Anna,My slave! I want you to take 2 or 3 pictures of yourself today in bright light on your cell phone! Bright light!,2025-06-12,2025-06-12 09:14:00,0,0,Not Flirt,9,0,0
Anna,Tell your friends what you plan to do on Valentines day @ &lt;URL&gt;,2025-02-08,2025-02-08 11:35:00,0,0,Not Flirt,11,0,0
Isaac,Fancy a shag? I do.Interested? sextextuk.com txt XXUK SUZY to 69876. Txts cost 1.50 per msg. TnCs on website. X,2025-10-12,2025-10-12 06:59:00,0,0,Not Flirt,6,0,0
Isaac,"SMS SERVICES. for your inclusive text credits, pls goto www.comuk.net login= ***** unsubscribe with STOP. no extra charge. help:08700469649. PO BOX420. IP4 5WE",2025-11-26,2025-11-26 23:34:00,0,0,Not Flirt,23,0,0
Anna,Eh sorry leh... I din c ur msg. Not sad already lar. Me watching tv now. U still in office?,2025-09-13,2025-09-13 09:56:00,0,0,Not Flirt,9,0,0
Isaac,Urgent Please call 09066612661 from landline. Ã¥Â£5000 cash or a luxury 4* Canary Islands Holiday await collection. T&Cs SAE award. 20M12AQ. 150ppm. 16+ ÂÃÃ,2025-11-12,2025-11-12 23:29:00,0,0,Not Flirt,23,0,0
Anna,Gud mrng dear hav a nice day,2025-11-11,2025-11-11 09:13:00,0,0,Not Flirt,9,0,0
Anna,Dear how you. Are you ok?,2025-10-19,2025-10-19 08:56:00,0,0,Not Flirt,8,0,0
Anna,"House-Maid is the murderer, coz the man was murdered on  &lt;#&gt; th January.. As public holiday all govt.instituitions are closed,including post office..understand?",2025-07-03,2025-07-03 17:12:00,0,0,Not Flirt,17,0,0
Anna,Dont know supports ass and srt i thnk. I think ps3 can play through usb too,2025-02-06,2025-02-06 17:59:00,0,0,Not Flirt,17,0,0
Anna,Yeah sure I'll leave in a min,2025-01-02,2025-01-02 12:24:00,0,0,Not Flirt,12,0,0
Anna,Hey... Why dont we just go watch x men and have lunch... Haha ,2025-03-16,2025-03-16 20:53:00,0,0,Not Flirt,20,0,0
Anna,Its going good...no problem..but still need little experience to understand american customer voice...,2025-06-07,2025-06-07 12:19:00,0,0,Not Flirt,12,0,0
Anna,Yes :)it completely in out of form:)clark also utter waste.,2025-09-29,2025-09-29 11:59:00,0,0,Not Flirt,11,0,0
Anna,"Oh really? perform, write a paper, go to a movie AND be home by midnight, huh?",2025-06-16,2025-06-16 13:13:00,0,0,Not Flirt,13,0,0
Anna,"Sorry, I'll call later",2025-01-09,2025-01-09 18:31:00,0,0,Not Flirt,18,0,0
Anna,"Oh fine, I'll be by tonight",2025-03-19,2025-03-19 00:56:00,0,0,Not Flirt,0,0,0
Anna,How's ur paper?,2025-12-24,2025-12-24 10:10:00,0,0,Not Flirt,10,0,0
Isaac,Ur TONEXS subscription has been renewed and you have been charged Ã¥Â£4.50. You can choose 10 more polys this month. www.clubzed.co.uk *BILLING MSG*,2025-12-27,2025-12-27 15:10:00,0,0,Not Flirt,15,0,0
Isaac,5p 4 alfie Moon's Children in need song on ur mob. Tell ur m8s. Txt Tone charity to 8007 for Nokias or Poly charity for polys: zed 08701417012 profit 2 charity.,2025-05-18,2025-05-18 20:46:00,0,0,Not Flirt,20,0,0
Anna,K..k:)where are you?how did you performed?,2025-10-21,2025-10-21 21:14:00,0,0,Not Flirt,21,0,0
Anna,Yes:)from last week itself i'm taking live call.,2025-09-20,2025-09-20 15:25:00,0,0,Not Flirt,15,0,0
Isaac,"Final Chance! Claim ur Ã¥Â£150 worth of discount vouchers today! Text YES to 85023 now! SavaMob, member offers mobile! T Cs SavaMob POBOX84, M263UZ. Ã¥Â£3.00 Subs 16",2025-12-06,2025-12-06 22:27:00,0,0,Not Flirt,22,0,0
